Codigo,Titulo no Brasil,Produtor ,Pais de origem ,Ano de producao ,Distribuidor do Jogo no Brasil ,Plataforma,Genero,Classificacao pretendida, Classificacao Atribuida ,Contem ,Tipo de Analise,Tipo do Material ,Requerente,Data Portaria ,Numero Portaria ,Data DOU,Secao 1/ Pagina
456,TONY HAWK`S PRO SKATER 3,ACTIVISION INC.,Estados Unidos da America,2002,Electronic Arts Ltda.                                                           ,Computador,Esportes,livre,Inadequado para menores de 14 anos,Sangue Realista,Comum,Sinopse e Video     ,Electronic Arts Ltda.,01/04/2002,24,01/04/2002,73/74  
456,TONY HAWK`S PRO SKATER 3,ACTIVISION INC.,Estados Unidos da America,2002,Electronic Arts Ltda.                                                           ,Computador,Esportes,livre,Inadequado para menores de 14 anos,Violencia Realista,Comum,Sinopse e Video     ,Electronic Arts Ltda.,01/04/2002,24,01/04/2002,73/74  
458,CULTURES,THQ,Australia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Desvirtuamento de valores eticos,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
458,CULTURES,THQ,Australia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Humano (Militar) ocasionalmente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
458,CULTURES,THQ,Australia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Humanos frequentemente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
458,CULTURES,THQ,Australia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Objetos ocasionalmente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
458,CULTURES,THQ,Australia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Sangue Realista,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
458,CULTURES,THQ,Australia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Tensão,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
458,CULTURES,THQ,Australia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Violencia Realista,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Objetos ocasionalmente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Tematica adulta,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Tensão,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Violencia Realista,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Simulação,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Objetos ocasionalmente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Simulação,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Tematica adulta,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Simulação,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Tensão,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
460,ECHELON,BUKA ENTERTAINMENT,Russia,2002,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Simulação,Inadequado para menores de 16 anos,Inadequado para menores de 16 anos,Violencia Realista,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,01/04/2002,24,01/04/2002,73/74  
462,TOMB RAIDER II: THE DAGGER OF XIAN,EIDOS,Inglaterra,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Criaturas ocasionalmente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
462,TOMB RAIDER II: THE DAGGER OF XIAN,EIDOS,Inglaterra,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Humano (Militar) ocasionalmente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
462,TOMB RAIDER II: THE DAGGER OF XIAN,EIDOS,Inglaterra,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Humanos ocasionalmente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
462,TOMB RAIDER II: THE DAGGER OF XIAN,EIDOS,Inglaterra,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Não Humano ocasionalmente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
462,TOMB RAIDER II: THE DAGGER OF XIAN,EIDOS,Inglaterra,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Objetos ocasionalmente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
462,TOMB RAIDER II: THE DAGGER OF XIAN,EIDOS,Inglaterra,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Sangue Realista,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
462,TOMB RAIDER II: THE DAGGER OF XIAN,EIDOS,Inglaterra,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Violencia Realista,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
464,SPEC OPS: RANGER ASSAULT,TAKE 2,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 16 anos,Humano (Civil) ocasionalmente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,16/04/2002,27,16/04/2002,22
464,SPEC OPS: RANGER ASSAULT,TAKE 2,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 16 anos,Humano (Militar) frequentemente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,16/04/2002,27,16/04/2002,22
464,SPEC OPS: RANGER ASSAULT,TAKE 2,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 16 anos,Humanos frequentemente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,16/04/2002,27,16/04/2002,22
464,SPEC OPS: RANGER ASSAULT,TAKE 2,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 16 anos,Objetos ocasionalmente,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,16/04/2002,27,16/04/2002,22
464,SPEC OPS: RANGER ASSAULT,TAKE 2,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 16 anos,Sangue Realista,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,16/04/2002,27,16/04/2002,22
464,SPEC OPS: RANGER ASSAULT,TAKE 2,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 16 anos,Tensão,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,16/04/2002,27,16/04/2002,22
464,SPEC OPS: RANGER ASSAULT,TAKE 2,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 16 anos,Violencia Realista,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,16/04/2002,27,16/04/2002,22
466,FANTASTIC JOURNEY PRO PINBALL,EMPIRE,Inglaterra,2000,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Pinball,livre,livre,null,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
468,FORD RACING,EMPIRE INTERACTIVE,Estados Unidos da America,2001,GreenLeaf Distribuidora Ltda.                                                   ,Computador,Simulação,livre,livre,null,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
470,DEUS EX,EIDOS INTERACTIVE,Estados Unidos da America,2000,GreenLeaf Distribuidora Ltda.                                                   ,Computador,RPG,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Alcool ocasionalmente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
470,DEUS EX,EIDOS INTERACTIVE,Estados Unidos da America,2000,GreenLeaf Distribuidora Ltda.                                                   ,Computador,RPG,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Criaturas frequentemente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
470,DEUS EX,EIDOS INTERACTIVE,Estados Unidos da America,2000,GreenLeaf Distribuidora Ltda.                                                   ,Computador,RPG,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humano (Civil) ocasionalmente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
470,DEUS EX,EIDOS INTERACTIVE,Estados Unidos da America,2000,GreenLeaf Distribuidora Ltda.                                                   ,Computador,RPG,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humano (Militar) frequentemente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
470,DEUS EX,EIDOS INTERACTIVE,Estados Unidos da America,2000,GreenLeaf Distribuidora Ltda.                                                   ,Computador,RPG,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humanos frequentemente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
470,DEUS EX,EIDOS INTERACTIVE,Estados Unidos da America,2000,GreenLeaf Distribuidora Ltda.                                                   ,Computador,RPG,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Não Humano frequentemente,Comum,Execução do Software,GreenLeaf Distribuidora Ltda.,04/04/2002,25,04/04/2002,30/31  
